Timestamp,Service Type,Channel,Revenue,Ad Spend,Conversions,Customer Type,Category,transaction_datetime,amount,order_id,customer_id,_items_list,date,hour,dayofweek,first_purchase,cohort_month,order_month
2023-08-26 16:00:00,Service,Google Ads,49.5,14.49,3,New,Basic,,49.5,1001,New,[],,,,,,
2023-04-13 12:00:00,Service,Online,113.29,0.0,0,New,Discounted,,113.29,1002,New,[],,,,,,
2023-09-13 15:00:00,Service,Instagram,150.37,2.75,3,Returning,Premium,,150.37,1003,Returning,[],,,,,,
2023-11-30 20:00:00,Product,Google Ads,189.02,10.52,0,New,Basic,,189.02,1004,New,[],,,,,,
2023-06-23 12:00:00,Product,Instagram,43.76,10.46,0,New,Discounted,,43.76,1005,New,[],,,,,,
2023-01-04 16:00:00,Product,Online,135.79,0.0,0,Returning,Premium,,135.79,1006,Returning,[],,,,,,
2023-02-06 15:00:00,Service,Facebook,25.15,19.87,0,New,Premium,,25.15,1007,New,[],,,,,,
2023-07-27 13:00:00,Service,Instagram,112.47,2.6,3,Returning,Basic,,112.47,1008,Returning,[],,,,,,
2023-02-07 16:00:00,Service,Facebook,168.19,25.18,2,New,Basic,,168.19,1009,New,[],,,,,,
2023-05-21 13:00:00,Service,In-Store,78.69,0.0,0,New,Premium,,78.69,1010,New,[],,,,,,
2023-07-29 08:00:00,Product,Facebook,26.86,25.39,3,Returning,Basic,,26.86,1011,Returning,[],,,,,,
2023-12-26 11:00:00,Product,Google Ads,127.77,17.96,3,Returning,Basic,,127.77,1012,Returning,[],,,,,,
2023-08-02 14:00:00,Service,Online,153.32,0.0,0,Returning,Premium,,153.32,1013,Returning,[],,,,,,
2023-05-14 16:00:00,Product,Online,171.21,0.0,0,Returning,Discounted,,171.21,1014,Returning,[],,,,,,
2023-04-05 07:00:00,Product,In-Store,34.64,0.0,0,New,Basic,,34.64,1015,New,[],,,,,,
2023-09-10 14:00:00,Product,Online,147.57,0.0,0,New,Basic,,147.57,1016,New,[],,,,,,
2023-02-14 15:00:00,Product,Facebook,138.91,20.23,1,New,Premium,,138.91,1017,New,[],,,,,,
2023-12-24 14:00:00,Product,Instagram,101.46,8.18,0,New,Premium,,101.46,1018,New,[],,,,,,
2024-01-01 16:00:00,Service,Instagram,164.41,11.29,0,Returning,Discounted,,164.41,1019,Returning,[],,,,,,
2023-10-07 18:00:00,Product,Facebook,136.66,19.64,1,New,Premium,,136.66,1020,New,[],,,,,,
2023-03-28 07:00:00,Product,In-Store,68.42,0.0,0,Returning,Premium,,68.42,1021,Returning,[],,,,,,
2023-02-11 09:00:00,Product,Instagram,190.93,3.87,0,Returning,Premium,,190.93,1022,Returning,[],,,,,,
2023-12-01 18:00:00,Product,Facebook,198.37,27.92,2,Returning,Discounted,,198.37,1023,Returning,[],,,,,,
2023-01-21 11:00:00,Service,Instagram,101.61,1.86,1,New,Discounted,,101.61,1024,New,[],,,,,,
2023-02-15 08:00:00,Product,In-Store,42.56,0.0,0,Returning,Premium,,42.56,1025,Returning,[],,,,,,
2023-03-06 08:00:00,Service,Instagram,34.56,3.39,0,Returning,Premium,,34.56,1026,Returning,[],,,,,,
2023-12-05 16:00:00,Product,Instagram,128.65,19.83,0,Returning,Basic,,128.65,1027,Returning,[],,,,,,
2024-01-01 20:00:00,Service,Google Ads,182.67,8.16,3,Returning,Basic,,182.67,1028,Returning,[],,,,,,
2023-07-07 11:00:00,Service,Google Ads,184.33,4.03,3,New,Premium,,184.33,1029,New,[],,,,,,
2023-09-17 21:00:00,Service,In-Store,132.49,0.0,0,New,Discounted,,132.49,1030,New,[],,,,,,
2023-08-10 17:00:00,Service,Google Ads,65.67,0.47,2,New,Discounted,,65.67,1031,New,[],,,,,,
2023-06-11 19:00:00,Product,Instagram,143.29,24.03,2,New,Discounted,,143.29,1032,New,[],,,,,,
2023-11-19 16:00:00,Product,Facebook,124.96,5.12,3,New,Discounted,,124.96,1033,New,[],,,,,,
2023-03-08 09:00:00,Service,In-Store,101.26,0.0,0,New,Discounted,,101.26,1034,New,[],,,,,,
2023-04-18 15:00:00,Service,Instagram,69.88,2.66,3,New,Premium,,69.88,1035,New,[],,,,,,
2023-02-20 17:00:00,Product,Online,168.46,0.0,0,New,Discounted,,168.46,1036,New,[],,,,,,
2023-06-16 08:00:00,Service,Instagram,57.85,5.16,0,New,Basic,,57.85,1037,New,[],,,,,,
2023-02-23 18:00:00,Service,Facebook,129.69,10.43,3,New,Discounted,,129.69,1038,New,[],,,,,,
2023-01-03 13:00:00,Service,Facebook,177.13,0.86,1,Returning,Basic,,177.13,1039,Returning,[],,,,,,
2023-06-09 09:00:00,Product,Online,157.69,0.0,0,New,Discounted,,157.69,1040,New,[],,,,,,
2023-06-06 08:00:00,Service,Instagram,45.44,10.87,0,Returning,Basic,,45.44,1041,Returning,[],,,,,,
2023-03-21 07:00:00,Service,Facebook,35.82,24.66,3,Returning,Premium,,35.82,1042,Returning,[],,,,,,
2023-04-11 13:00:00,Service,Instagram,40.05,14.74,1,Returning,Premium,,40.05,1043,Returning,[],,,,,,
2023-01-08 10:00:00,Product,Facebook,34.07,29.7,1,Returning,Premium,,34.07,1044,Returning,[],,,,,,
2023-11-25 11:00:00,Product,In-Store,109.24,0.0,0,Returning,Discounted,,109.24,1045,Returning,[],,,,,,
2023-03-05 10:00:00,Product,Google Ads,44.34,23.23,1,New,Discounted,,44.34,1046,New,[],,,,,,
2023-09-05 17:00:00,Product,Facebook,148.71,24.42,1,New,Discounted,,148.71,1047,New,[],,,,,,
2023-05-10 20:00:00,Product,Google Ads,173.49,24.77,0,New,Discounted,,173.49,1048,New,[],,,,,,
2023-12-05 13:00:00,Service,In-Store,161.09,0.0,0,Returning,Premium,,161.09,1049,Returning,[],,,,,,
2023-10-25 17:00:00,Service,In-Store,179.31,0.0,0,Returning,Discounted,,179.31,1050,Returning,[],,,,,,
2023-05-15 18:00:00,Service,In-Store,104.91,0.0,0,Returning,Basic,,104.91,1051,Returning,[],,,,,,
2023-08-26 07:00:00,Service,In-Store,172.25,0.0,0,New,Discounted,,172.25,1052,New,[],,,,,,
2023-11-19 17:00:00,Service,Instagram,120.5,18.1,0,Returning,Premium,,120.5,1053,Returning,[],,,,,,
2023-12-16 11:00:00,Service,Instagram,103.96,16.58,0,Returning,Discounted,,103.96,1054,Returning,[],,,,,,
2023-05-31 14:00:00,Service,Google Ads,27.36,25.09,3,New,Premium,,27.36,1055,New,[],,,,,,
2023-08-09 15:00:00,Product,Google Ads,23.03,11.88,3,Returning,Premium,,23.03,1056,Returning,[],,,,,,
2023-03-21 11:00:00,Product,In-Store,182.27,0.0,0,Returning,Discounted,,182.27,1057,Returning,[],,,,,,
2023-08-31 17:00:00,Service,Facebook,77.9,7.54,1,New,Discounted,,77.9,1058,New,[],,,,,,
2023-01-28 09:00:00,Service,Online,63.0,0.0,0,Returning,Basic,,63.0,1059,Returning,[],,,,,,
2023-12-13 11:00:00,Service,Instagram,17.2,16.28,3,New,Basic,,17.2,1060,New,[],,,,,,
2023-03-11 15:00:00,Product,In-Store,119.94,0.0,0,Returning,Premium,,119.94,1061,Returning,[],,,,,,
2023-05-30 21:00:00,Service,In-Store,199.25,0.0,0,New,Basic,,199.25,1062,New,[],,,,,,
2023-08-16 09:00:00,Product,In-Store,24.64,0.0,0,Returning,Premium,,24.64,1063,Returning,[],,,,,,
2023-06-16 16:00:00,Service,Instagram,34.37,10.3,2,New,Premium,,34.37,1064,New,[],,,,,,
2023-07-31 19:00:00,Product,Facebook,95.86,10.16,0,New,Discounted,,95.86,1065,New,[],,,,,,
2023-12-23 11:00:00,Service,In-Store,158.41,0.0,0,Returning,Discounted,,158.41,1066,Returning,[],,,,,,
2023-06-09 07:00:00,Service,Google Ads,37.73,15.58,2,Returning,Discounted,,37.73,1067,Returning,[],,,,,,
2023-01-17 09:00:00,Product,Instagram,166.25,15.02,0,Returning,Discounted,,166.25,1068,Returning,[],,,,,,
2023-09-18 10:00:00,Product,Instagram,113.83,6.24,2,Returning,Premium,,113.83,1069,Returning,[],,,,,,
2023-06-01 18:00:00,Product,Instagram,179.11,16.16,3,Returning,Basic,,179.11,1070,Returning,[],,,,,,
2023-04-11 12:00:00,Service,Instagram,196.24,16.91,3,Returning,Premium,,196.24,1071,Returning,[],,,,,,
2023-04-14 10:00:00,Service,Facebook,111.59,17.67,0,New,Premium,,111.59,1072,New,[],,,,,,
2023-03-31 13:00:00,Product,Instagram,122.13,2.88,2,Returning,Basic,,122.13,1073,Returning,[],,,,,,
2023-05-28 13:00:00,Product,Online,181.58,0.0,0,New,Discounted,,181.58,1074,New,[],,,,,,
2023-08-29 17:00:00,Product,Google Ads,38.3,12.92,1,New,Basic,,38.3,1075,New,[],,,,,,
2023-01-03 17:00:00,Service,In-Store,182.52,0.0,0,Returning,Basic,,182.52,1076,Returning,[],,,,,,
2023-02-07 18:00:00,Service,In-Store,76.51,0.0,0,Returning,Premium,,76.51,1077,Returning,[],,,,,,
2023-03-18 18:00:00,Product,Facebook,103.76,8.15,3,Returning,Premium,,103.76,1078,Returning,[],,,,,,
2023-07-02 20:00:00,Product,Facebook,170.96,18.51,2,New,Premium,,170.96,1079,New,[],,,,,,
2023-06-15 19:00:00,Service,Instagram,139.95,20.2,3,Returning,Basic,,139.95,1080,Returning,[],,,,,,
2023-03-04 16:00:00,Service,Instagram,116.6,24.82,3,New,Discounted,,116.6,1081,New,[],,,,,,
2023-08-30 18:00:00,Service,Google Ads,74.99,10.78,2,Returning,Premium,,74.99,1082,Returning,[],,,,,,
2023-07-19 21:00:00,Service,In-Store,64.42,0.0,0,Returning,Basic,,64.42,1083,Returning,[],,,,,,
2023-07-12 10:00:00,Product,Online,140.13,0.0,0,New,Basic,,140.13,1084,New,[],,,,,,
2023-02-12 18:00:00,Product,Facebook,28.46,25.07,2,Returning,Discounted,,28.46,1085,Returning,[],,,,,,
2023-02-05 12:00:00,Service,Instagram,161.49,21.25,3,Returning,Basic,,161.49,1086,Returning,[],,,,,,
2023-03-12 11:00:00,Product,Google Ads,197.49,24.35,3,Returning,Discounted,,197.49,1087,Returning,[],,,,,,
2023-03-14 21:00:00,Service,Facebook,52.85,28.36,2,New,Discounted,,52.85,1088,New,[],,,,,,
2023-02-14 12:00:00,Service,Facebook,50.79,29.18,1,New,Discounted,,50.79,1089,New,[],,,,,,
2023-11-18 15:00:00,Product,Online,20.51,0.0,0,Returning,Premium,,20.51,1090,Returning,[],,,,,,
2023-02-11 16:00:00,Service,Facebook,31.65,5.29,2,New,Basic,,31.65,1091,New,[],,,,,,
2023-09-02 16:00:00,Service,Online,176.23,0.0,0,New,Discounted,,176.23,1092,New,[],,,,,,
2023-11-27 07:00:00,Product,In-Store,12.49,0.0,0,Returning,Discounted,,12.49,1093,Returning,[],,,,,,
2023-08-12 12:00:00,Product,Online,61.53,0.0,0,New,Premium,,61.53,1094,New,[],,,,,,
2023-09-22 10:00:00,Service,In-Store,190.1,0.0,0,New,Premium,,190.1,1095,New,[],,,,,,
2023-01-05 12:00:00,Product,Facebook,182.6,9.71,0,New,Discounted,,182.6,1096,New,[],,,,,,
2023-01-22 21:00:00,Service,Google Ads,167.45,10.33,1,Returning,Premium,,167.45,1097,Returning,[],,,,,,
2023-08-09 20:00:00,Product,Online,115.95,0.0,0,Returning,Discounted,,115.95,1098,Returning,[],,,,,,
2023-07-05 18:00:00,Product,Facebook,50.78,25.95,1,New,Discounted,,50.78,1099,New,[],,,,,,
2023-04-11 17:00:00,Service,Google Ads,175.21,21.99,2,Returning,Premium,,175.21,1100,Returning,[],,,,,,
2023-02-18 16:00:00,Service,Google Ads,182.33,2.85,3,Returning,Basic,,182.33,1101,Returning,[],,,,,,
2023-09-26 11:00:00,Service,Instagram,107.15,7.75,2,Returning,Discounted,,107.15,1102,Returning,[],,,,,,
2023-11-13 14:00:00,Product,Facebook,83.22,22.51,0,New,Discounted,,83.22,1103,New,[],,,,,,
2023-04-30 21:00:00,Product,Instagram,154.43,13.96,1,Returning,Basic,,154.43,1104,Returning,[],,,,,,
2023-10-18 19:00:00,Product,In-Store,14.72,0.0,0,Returning,Basic,,14.72,1105,Returning,[],,,,,,
2023-02-27 14:00:00,Product,Instagram,198.69,16.25,2,New,Basic,,198.69,1106,New,[],,,,,,
2023-04-23 08:00:00,Service,Facebook,163.79,17.32,1,New,Basic,,163.79,1107,New,[],,,,,,
2023-01-21 17:00:00,Service,Google Ads,100.82,15.41,1,New,Basic,,100.82,1108,New,[],,,,,,
2023-10-31 11:00:00,Service,Google Ads,162.7,14.97,2,New,Discounted,,162.7,1109,New,[],,,,,,
2023-07-04 20:00:00,Service,In-Store,54.18,0.0,0,New,Discounted,,54.18,1110,New,[],,,,,,
2023-09-04 19:00:00,Service,Facebook,164.95,25.83,1,New,Basic,,164.95,1111,New,[],,,,,,
2023-07-30 15:00:00,Service,Google Ads,148.84,15.31,0,New,Basic,,148.84,1112,New,[],,,,,,
2023-04-02 07:00:00,Service,Online,38.78,0.0,0,New,Premium,,38.78,1113,New,[],,,,,,
2023-06-21 09:00:00,Service,Online,43.43,0.0,0,New,Premium,,43.43,1114,New,[],,,,,,
2023-01-29 11:00:00,Product,Instagram,56.22,19.84,3,Returning,Basic,,56.22,1115,Returning,[],,,,,,
2023-03-15 13:00:00,Service,Facebook,46.63,9.67,2,Returning,Discounted,,46.63,1116,Returning,[],,,,,,
2023-11-25 13:00:00,Product,Facebook,161.52,22.08,0,New,Basic,,161.52,1117,New,[],,,,,,
2023-07-13 13:00:00,Product,In-Store,118.56,0.0,0,Returning,Premium,,118.56,1118,Returning,[],,,,,,
2023-05-01 18:00:00,Product,Facebook,159.03,1.77,3,New,Basic,,159.03,1119,New,[],,,,,,
2023-03-06 17:00:00,Service,Google Ads,181.16,16.78,1,New,Premium,,181.16,1120,New,[],,,,,,
2023-05-26 12:00:00,Service,In-Store,73.07,0.0,0,New,Premium,,73.07,1121,New,[],,,,,,
2023-02-05 12:00:00,Service,Instagram,176.17,28.34,0,Returning,Basic,,176.17,1122,Returning,[],,,,,,
2023-05-12 14:00:00,Product,In-Store,64.11,0.0,0,New,Discounted,,64.11,1123,New,[],,,,,,
2023-01-08 09:00:00,Product,Facebook,112.29,12.03,1,New,Premium,,112.29,1124,New,[],,,,,,
2023-08-30 08:00:00,Service,In-Store,156.64,0.0,0,New,Premium,,156.64,1125,New,[],,,,,,
2023-05-09 17:00:00,Product,Facebook,79.07,7.13,1,Returning,Premium,,79.07,1126,Returning,[],,,,,,
2023-08-24 15:00:00,Product,Facebook,80.06,1.96,3,Returning,Discounted,,80.06,1127,Returning,[],,,,,,
2023-07-05 19:00:00,Service,Google Ads,198.42,24.29,1,New,Basic,,198.42,1128,New,[],,,,,,
2023-10-12 12:00:00,Service,Google Ads,32.12,12.36,3,Returning,Discounted,,32.12,1129,Returning,[],,,,,,
2023-06-29 10:00:00,Service,Google Ads,168.62,17.62,0,Returning,Discounted,,168.62,1130,Returning,[],,,,,,
2023-06-29 14:00:00,Service,Google Ads,40.01,26.52,2,Returning,Premium,,40.01,1131,Returning,[],,,,,,
2023-04-10 16:00:00,Service,Online,34.23,0.0,0,Returning,Discounted,,34.23,1132,Returning,[],,,,,,
2023-10-08 16:00:00,Product,In-Store,60.33,0.0,0,Returning,Premium,,60.33,1133,Returning,[],,,,,,
2023-11-03 17:00:00,Service,In-Store,48.42,0.0,0,Returning,Discounted,,48.42,1134,Returning,[],,,,,,
2023-12-26 10:00:00,Product,In-Store,106.52,0.0,0,Returning,Premium,,106.52,1135,Returning,[],,,,,,
2023-12-17 09:00:00,Product,In-Store,191.65,0.0,0,Returning,Premium,,191.65,1136,Returning,[],,,,,,
2023-09-07 12:00:00,Product,Instagram,11.33,6.28,0,Returning,Premium,,11.33,1137,Returning,[],,,,,,
2023-11-20 15:00:00,Service,Instagram,163.03,17.99,2,Returning,Basic,,163.03,1138,Returning,[],,,,,,
2023-04-12 21:00:00,Product,Facebook,118.81,24.27,0,Returning,Premium,,118.81,1139,Returning,[],,,,,,
2023-04-30 08:00:00,Service,Facebook,116.65,5.96,2,Returning,Discounted,,116.65,1140,Returning,[],,,,,,
2023-05-07 10:00:00,Service,Instagram,130.34,13.0,1,New,Discounted,,130.34,1141,New,[],,,,,,
2023-06-25 17:00:00,Service,Google Ads,10.28,26.2,1,New,Premium,,10.28,1142,New,[],,,,,,
2023-01-31 09:00:00,Product,In-Store,76.46,0.0,0,Returning,Discounted,,76.46,1143,Returning,[],,,,,,
2023-05-12 11:00:00,Service,Online,59.71,0.0,0,Returning,Discounted,,59.71,1144,Returning,[],,,,,,
2023-08-03 18:00:00,Service,In-Store,78.61,0.0,0,Returning,Discounted,,78.61,1145,Returning,[],,,,,,
2023-01-09 10:00:00,Product,In-Store,143.3,0.0,0,New,Discounted,,143.3,1146,New,[],,,,,,
2023-08-21 10:00:00,Product,Online,189.4,0.0,0,Returning,Discounted,,189.4,1147,Returning,[],,,,,,
2023-05-14 08:00:00,Service,Instagram,59.4,7.91,3,New,Discounted,,59.4,1148,New,[],,,,,,
2023-06-08 13:00:00,Service,In-Store,83.93,0.0,0,Returning,Discounted,,83.93,1149,Returning,[],,,,,,
2023-06-16 10:00:00,Service,In-Store,102.87,0.0,0,Returning,Premium,,102.87,1150,Returning,[],,,,,,
2023-10-20 08:00:00,Service,Instagram,129.81,21.0,2,Returning,Discounted,,129.81,1151,Returning,[],,,,,,
2023-03-05 13:00:00,Product,In-Store,184.77,0.0,0,New,Premium,,184.77,1152,New,[],,,,,,
2023-05-28 11:00:00,Service,Instagram,76.02,4.82,2,New,Discounted,,76.02,1153,New,[],,,,,,
2023-07-16 19:00:00,Service,Facebook,72.04,22.03,3,Returning,Basic,,72.04,1154,Returning,[],,,,,,
2023-01-30 11:00:00,Product,Facebook,68.3,3.86,3,Returning,Discounted,,68.3,1155,Returning,[],,,,,,
2023-05-02 16:00:00,Service,In-Store,176.86,0.0,0,Returning,Basic,,176.86,1156,Returning,[],,,,,,
2023-01-26 11:00:00,Service,In-Store,55.36,0.0,0,Returning,Premium,,55.36,1157,Returning,[],,,,,,
2023-05-31 14:00:00,Service,Online,148.65,0.0,0,Returning,Basic,,148.65,1158,Returning,[],,,,,,
2023-05-22 13:00:00,Service,Facebook,173.38,13.14,0,New,Discounted,,173.38,1159,New,[],,,,,,
2023-12-03 16:00:00,Product,Online,78.76,0.0,0,New,Discounted,,78.76,1160,New,[],,,,,,
2023-12-28 13:00:00,Service,Google Ads,64.78,4.45,3,Returning,Discounted,,64.78,1161,Returning,[],,,,,,
2023-04-05 13:00:00,Product,Online,174.12,0.0,0,Returning,Premium,,174.12,1162,Returning,[],,,,,,
2023-08-24 08:00:00,Product,In-Store,48.57,0.0,0,Returning,Discounted,,48.57,1163,Returning,[],,,,,,
2023-02-01 19:00:00,Product,Facebook,42.0,9.88,0,New,Basic,,42.0,1164,New,[],,,,,,
2023-08-30 13:00:00,Service,Google Ads,153.98,26.33,3,Returning,Discounted,,153.98,1165,Returning,[],,,,,,
2023-06-06 10:00:00,Product,Facebook,103.42,3.38,2,Returning,Basic,,103.42,1166,Returning,[],,,,,,
2023-08-23 15:00:00,Service,Google Ads,32.75,28.27,2,New,Discounted,,32.75,1167,New,[],,,,,,
2023-03-25 16:00:00,Product,Google Ads,131.61,14.27,1,New,Basic,,131.61,1168,New,[],,,,,,
2023-01-26 12:00:00,Service,Facebook,18.62,12.14,3,New,Discounted,,18.62,1169,New,[],,,,,,
2023-03-30 13:00:00,Product,Google Ads,58.6,6.0,2,Returning,Discounted,,58.6,1170,Returning,[],,,,,,
2023-01-15 17:00:00,Service,Instagram,43.31,12.77,1,Returning,Discounted,,43.31,1171,Returning,[],,,,,,
2023-08-21 13:00:00,Product,Online,125.14,0.0,0,New,Basic,,125.14,1172,New,[],,,,,,
2023-02-12 14:00:00,Product,Instagram,101.71,3.51,2,New,Basic,,101.71,1173,New,[],,,,,,
2023-06-13 20:00:00,Product,Instagram,180.54,12.47,0,Returning,Discounted,,180.54,1174,Returning,[],,,,,,
2023-01-02 17:00:00,Service,Facebook,192.53,24.7,2,Returning,Discounted,,192.53,1175,Returning,[],,,,,,
2023-12-25 14:00:00,Product,Facebook,35.77,19.7,3,New,Discounted,,35.77,1176,New,[],,,,,,
2023-10-29 19:00:00,Service,Instagram,137.25,23.54,0,New,Basic,,137.25,1177,New,[],,,,,,
2023-07-14 07:00:00,Service,Online,171.35,0.0,0,New,Basic,,171.35,1178,New,[],,,,,,
2023-12-12 17:00:00,Service,In-Store,186.25,0.0,0,New,Discounted,,186.25,1179,New,[],,,,,,
2023-09-13 08:00:00,Product,Online,21.15,0.0,0,New,Basic,,21.15,1180,New,[],,,,,,
2023-05-06 12:00:00,Service,Facebook,173.75,21.31,2,Returning,Basic,,173.75,1181,Returning,[],,,,,,
2023-12-14 10:00:00,Service,In-Store,68.52,0.0,0,New,Basic,,68.52,1182,New,[],,,,,,
2023-07-16 12:00:00,Service,Facebook,112.25,22.13,1,New,Discounted,,112.25,1183,New,[],,,,,,
2023-04-02 17:00:00,Product,Online,12.3,0.0,0,New,Discounted,,12.3,1184,New,[],,,,,,
2023-01-27 17:00:00,Product,Online,63.21,0.0,0,Returning,Discounted,,63.21,1185,Returning,[],,,,,,
2023-02-20 17:00:00,Product,In-Store,99.5,0.0,0,New,Basic,,99.5,1186,New,[],,,,,,
2023-12-13 20:00:00,Service,Instagram,168.44,3.73,1,Returning,Discounted,,168.44,1187,Returning,[],,,,,,
2023-04-19 09:00:00,Service,Facebook,58.15,2.45,0,Returning,Discounted,,58.15,1188,Returning,[],,,,,,
2023-08-29 09:00:00,Product,Facebook,46.25,20.97,3,New,Basic,,46.25,1189,New,[],,,,,,
2023-09-18 18:00:00,Service,Google Ads,121.79,6.09,3,New,Basic,,121.79,1190,New,[],,,,,,
2023-07-09 09:00:00,Product,Google Ads,12.35,14.39,3,New,Basic,,12.35,1191,New,[],,,,,,
2023-08-31 11:00:00,Service,Google Ads,41.04,28.41,3,New,Basic,,41.04,1192,New,[],,,,,,
2023-12-12 11:00:00,Product,Google Ads,109.37,26.99,2,New,Premium,,109.37,1193,New,[],,,,,,
2023-10-11 16:00:00,Product,Instagram,31.89,25.6,2,Returning,Basic,,31.89,1194,Returning,[],,,,,,
2023-12-08 08:00:00,Service,Google Ads,16.99,1.36,1,New,Basic,,16.99,1195,New,[],,,,,,
2023-05-19 08:00:00,Product,In-Store,180.38,0.0,0,New,Basic,,180.38,1196,New,[],,,,,,
2023-11-06 14:00:00,Service,In-Store,103.57,0.0,0,Returning,Premium,,103.57,1197,Returning,[],,,,,,
2023-02-26 12:00:00,Product,Google Ads,190.31,29.27,0,New,Premium,,190.31,1198,New,[],,,,,,
2023-12-20 15:00:00,Service,In-Store,129.77,0.0,0,New,Premium,,129.77,1199,New,[],,,,,,
2023-10-11 15:00:00,Service,Google Ads,186.73,2.42,1,New,Basic,,186.73,1200,New,[],,,,,,
2023-05-03 07:00:00,Service,Instagram,136.34,18.89,1,Returning,Premium,,136.34,1201,Returning,[],,,,,,
2023-06-05 14:00:00,Product,Instagram,137.58,19.19,0,Returning,Premium,,137.58,1202,Returning,[],,,,,,
2023-06-30 16:00:00,Product,Online,105.2,0.0,0,New,Premium,,105.2,1203,New,[],,,,,,
2023-07-12 12:00:00,Product,Google Ads,122.85,6.89,2,Returning,Discounted,,122.85,1204,Returning,[],,,,,,
2023-04-05 19:00:00,Product,Online,198.88,0.0,0,New,Basic,,198.88,1205,New,[],,,,,,
2023-04-21 14:00:00,Service,Instagram,124.04,8.28,1,Returning,Discounted,,124.04,1206,Returning,[],,,,,,
2023-10-30 11:00:00,Product,Facebook,35.35,29.84,1,New,Basic,,35.35,1207,New,[],,,,,,
2023-07-06 12:00:00,Product,Facebook,74.53,23.19,3,New,Premium,,74.53,1208,New,[],,,,,,
2023-08-09 09:00:00,Product,Online,101.72,0.0,0,Returning,Premium,,101.72,1209,Returning,[],,,,,,
2023-03-24 13:00:00,Service,Online,136.52,0.0,0,Returning,Basic,,136.52,1210,Returning,[],,,,,,
2023-11-25 11:00:00,Service,In-Store,126.99,0.0,0,New,Discounted,,126.99,1211,New,[],,,,,,
2023-11-19 10:00:00,Service,Google Ads,87.8,20.57,1,New,Discounted,,87.8,1212,New,[],,,,,,
2023-09-03 14:00:00,Service,Facebook,39.56,15.75,2,New,Premium,,39.56,1213,New,[],,,,,,
2023-12-03 21:00:00,Product,In-Store,98.08,0.0,0,Returning,Discounted,,98.08,1214,Returning,[],,,,,,
2023-06-04 15:00:00,Service,In-Store,20.05,0.0,0,Returning,Basic,,20.05,1215,Returning,[],,,,,,
2023-06-02 10:00:00,Product,In-Store,179.89,0.0,0,Returning,Premium,,179.89,1216,Returning,[],,,,,,
2023-02-10 18:00:00,Service,Online,121.15,0.0,0,New,Basic,,121.15,1217,New,[],,,,,,
2023-12-27 12:00:00,Product,Google Ads,86.19,5.03,3,Returning,Discounted,,86.19,1218,Returning,[],,,,,,
2023-08-06 21:00:00,Service,Online,11.6,0.0,0,Returning,Basic,,11.6,1219,Returning,[],,,,,,
2023-01-07 19:00:00,Service,Facebook,95.77,17.13,0,New,Discounted,,95.77,1220,New,[],,,,,,
2023-11-07 08:00:00,Product,Online,112.68,0.0,0,Returning,Discounted,,112.68,1221,Returning,[],,,,,,
2023-04-19 17:00:00,Service,Online,59.5,0.0,0,New,Discounted,,59.5,1222,New,[],,,,,,
2023-05-16 16:00:00,Service,In-Store,105.94,0.0,0,New,Basic,,105.94,1223,New,[],,,,,,
2023-09-25 12:00:00,Product,Online,26.98,0.0,0,Returning,Discounted,,26.98,1224,Returning,[],,,,,,
2023-07-18 17:00:00,Service,Instagram,129.84,23.81,1,Returning,Basic,,129.84,1225,Returning,[],,,,,,
2023-01-18 17:00:00,Product,Google Ads,168.35,10.68,3,Returning,Basic,,168.35,1226,Returning,[],,,,,,
2023-06-18 18:00:00,Service,Facebook,23.77,11.52,3,New,Basic,,23.77,1227,New,[],,,,,,
2023-03-17 21:00:00,Product,In-Store,166.21,0.0,0,Returning,Premium,,166.21,1228,Returning,[],,,,,,
2023-08-08 19:00:00,Service,Google Ads,95.45,9.49,0,Returning,Basic,,95.45,1229,Returning,[],,,,,,
2023-08-30 07:00:00,Product,Google Ads,185.34,19.03,2,New,Discounted,,185.34,1230,New,[],,,,,,
2023-09-12 21:00:00,Service,Instagram,100.69,17.49,3,New,Discounted,,100.69,1231,New,[],,,,,,
2023-06-28 13:00:00,Product,Instagram,199.44,23.74,3,New,Basic,,199.44,1232,New,[],,,,,,
2023-12-05 14:00:00,Service,Instagram,150.83,9.45,3,New,Discounted,,150.83,1233,New,[],,,,,,
2023-02-26 17:00:00,Product,Instagram,141.91,0.76,3,Returning,Discounted,,141.91,1234,Returning,[],,,,,,
2023-07-15 17:00:00,Product,Instagram,119.02,23.53,1,New,Premium,,119.02,1235,New,[],,,,,,
2023-08-08 20:00:00,Product,Instagram,95.64,1.97,3,Returning,Premium,,95.64,1236,Returning,[],,,,,,
2023-01-28 13:00:00,Service,Google Ads,78.16,10.73,1,Returning,Discounted,,78.16,1237,Returning,[],,,,,,
2023-09-04 11:00:00,Service,Instagram,194.06,23.77,0,New,Discounted,,194.06,1238,New,[],,,,,,
2023-01-08 08:00:00,Service,Online,121.73,0.0,0,Returning,Discounted,,121.73,1239,Returning,[],,,,,,
2023-07-06 17:00:00,Product,Facebook,87.58,21.02,0,New,Discounted,,87.58,1240,New,[],,,,,,
2023-08-07 08:00:00,Product,Facebook,65.68,19.18,2,New,Premium,,65.68,1241,New,[],,,,,,
2023-05-06 18:00:00,Product,Facebook,17.02,8.98,1,New,Premium,,17.02,1242,New,[],,,,,,
